ref_sub,target_sub,clip,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
sub-30,sub-19,CI,3,0.24892703862660945,0.23085154686690712,0.1630901287553648,0.11189404956898892,0.12017167381974249,0.031977011917699714
sub-30,sub-19,MO,3,0.22746781115879827,0.08430625168822593,0.3218884120171674,0.2546307814869572,0.6995708154506438,0.6135685353307774
sub-30,sub-25,SP,3,0.7296137339055794,0.6197032829891274,0.09871244635193133,0.10451724457343996,0.9828326180257511,0.9830341332487256
sub-30,sub-25,CI,3,0.33476394849785407,0.2177326494294986,0.2703862660944206,0.14615473842941654,0.7339055793991416,0.7152394577287281
sub-30,sub-25,MO,3,0.3776824034334764,0.2070782025055821,0.19313304721030042,0.14847741671776007,0.7939914163090128,0.8255574897205799
sub-30,sub-43,SP,3,0.12017167381974249,0.028546527880551856,0.02145922746781116,0.015168608215818514,0.6738197424892703,0.6921175351438971
sub-30,sub-43,CI,3,0.2317596566523605,0.1093014974605019,0.22746781115879827,0.08619832843912358,0.19313304721030042,0.07530097147549619
sub-30,sub-43,MO,3,0.11158798283261803,0.02240376489303528,0.8841201716738197,0.8682414421304079,0.5622317596566524,0.5989091606495788
sub-43,sub-01,SP,3,0.3261802575107296,0.2951154710811363,0.0,0.0,0.08583690987124463,0.07541347116154981
sub-43,sub-01,CI,3,0.10300429184549356,0.02658175273432092,0.37339055793991416,0.3867074092487595,0.21030042918454936,0.19590493903843728
sub-43,sub-01,MO,3,0.22746781115879827,0.08430625168822593,0.0,0.0,0.008583690987124463,0.011596489193055717
sub-43,sub-02,SP,3,0.1888412017167382,0.12540419777764714,0.004291845493562232,0.004692417739628041,0.6866952789699571,0.6430513222072387
sub-43,sub-02,CI,3,0.12017167381974249,0.02608377416242473,0.004291845493562232,0.0027869126581572933,0.12446351931330472,0.05288868050796857
sub-43,sub-02,MO,3,0.2703862660944206,0.11509685651316555,0.0,0.0,0.02145922746781116,0.039086450030656035
sub-43,sub-19,SP,3,0.2918454935622318,0.2268623265085437,0.017167381974248927,0.019537789547377712,0.017167381974248927,0.01552470659728816
sub-43,sub-19,CI,3,0.1072961373390558,0.027704493814693257,0.351931330472103,0.3607170755556036,0.12446351931330472,0.08420559017685347
sub-43,sub-19,MO,3,0.47639484978540775,0.30744086236151313,0.30042918454935624,0.24259613736815105,0.47639484978540775,0.4598245941406979
sub-43,sub-25,SP,3,0.0815450643776824,0.018015770036929835,0.5579399141630901,0.5582463032820669,0.26180257510729615,0.2536090518923137
sub-43,sub-25,CI,3,0.2918454935622318,0.191861389286282,0.09012875536480687,0.040339895174532896,0.055793991416309016,0.08507263393215166
sub-43,sub-25,MO,3,0.19313304721030042,0.06252508722635625,0.19742489270386265,0.097711908989745,0.2145922746781116,0.20292080433295995
sub-43,sub-30,SP,3,0.33047210300429186,0.2357461527688197,0.004291845493562232,0.0061906619846534006,0.24892703862660945,0.22657040870115586
sub-43,sub-30,CI,3,0.2446351931330472,0.11216214276486716,0.24892703862660945,0.09922864769995429,0.2918454935622318,0.23191060901524602
sub-43,sub-30,MO,3,0.20600858369098712,0.07038015670581767,0.9527896995708155,0.9453426202843518,0.26609442060085836,0.23925554655329037
sub-01,sub-02,SP,4,0.13304721030042918,0.052123195426153075,0.02575107296137339,0.03109347044291702,0.20600858369098712,0.22490122365520399
sub-01,sub-02,CI,4,0.34763948497854075,0.3333549119317712,0.33476394849785407,0.27609397814256004,0.9742489270386266,0.9740904523190524
sub-01,sub-02,MO,4,0.21888412017167383,0.07917085197698841,0.0,0.0,0.44206008583690987,0.4492073288331726
sub-01,sub-19,SP,4,0.2446351931330472,0.12911301859799715,0.2317596566523605,0.2317596566523605,0.6266094420600858,0.6084661294155311
sub-01,sub-19,CI,4,0.1072961373390558,0.028428891089835297,0.7296137339055794,0.7294138291007959,0.43776824034334766,0.39949367088607596
sub-01,sub-19,MO,4,0.030042918454935622,0.030683289052387767,0.11587982832618025,0.13297859067771234,0.463519313304721,0.46840471458658933
sub-01,sub-25,SP,4,0.34763948497854075,0.20592657390448593,0.7682403433476395,0.7666734925499337,0.43776824034334766,0.4435730385648563
sub-01,sub-25,CI,4,0.34334763948497854,0.175513170343759,0.3133047210300429,0.29838544860004085,0.6609442060085837,0.595314993031101
sub-01,sub-25,MO,4,0.02575107296137339,0.001292940901826279,0.004291845493562232,0.0009904258831297456,0.2446351931330472,0.29000862782920767
sub-01,sub-30,SP,4,0.6738197424892703,0.5502394725384089,0.012875536480686695,0.02048023096565349,0.33476394849785407,0.35377704640974894
sub-01,sub-30,CI,4,0.47639484978540775,0.3942029938774056,0.0944206008583691,0.1293790129437693,0.7896995708154506,0.7896995708154506
sub-01,sub-30,MO,4,0.11158798283261803,0.0802316890650514,0.871244635193133,0.8783053090200641,0.3905579399141631,0.4823552945500555
sub-01,sub-43,SP,4,0.24034334763948498,0.14914099185341773,0.02575107296137339,0.019572174517073,0.5236051502145923,0.4994753200729105
sub-01,sub-43,CI,4,0.2703862660944206,0.1973902810466565,0.008583690987124463,0.008131917777275809,0.463519313304721,0.45432569851127397
sub-01,sub-43,MO,4,0.15450643776824036,0.05273385202695983,0.0,0.0,0.004291845493562232,0.0025159094272606186
sub-02,sub-01,SP,4,0.3261802575107296,0.16045112990819063,0.008583690987124463,0.008941344778254649,0.4892703862660944,0.5339679395473387
sub-02,sub-01,CI,4,0.5321888412017167,0.46454552943603,0.1888412017167382,0.1980251900474067,0.8583690987124464,0.8580690658300919
sub-02,sub-01,MO,4,0.04291845493562232,0.06083224482179511,0.008583690987124463,0.01137597600703242,0.45493562231759654,0.42937780602176967
sub-02,sub-19,SP,4,0.5665236051502146,0.46724255188522024,0.5407725321888412,0.5376088019444398,0.6180257510729614,0.6202211227669069
sub-02,sub-19,CI,4,0.47639484978540775,0.3592045837255291,0.0,0.0,0.33905579399141633,0.3361788513960482
sub-02,sub-19,MO,4,0.2532188841201717,0.21980481309933572,0.2446351931330472,0.17188326893939945,0.41201716738197425,0.40938203522391287
sub-02,sub-25,SP,4,0.18025751072961374,0.0625687227325932,0.31759656652360513,0.2975284889743969,0.24034334763948498,0.22200068131047812
sub-02,sub-25,CI,4,0.017167381974248927,0.01041270531138516,0.630901287553648,0.5971000568116973,0.9613733905579399,0.9614035212181823
sub-02,sub-25,MO,4,0.5965665236051502,0.47599134294413264,0.9785407725321889,0.971154731989974,0.9742489270386266,0.9616749413943037
sub-02,sub-30,SP,4,0.16738197424892703,0.047999242615501134,0.06866952789699571,0.023628224652729707,0.3648068669527897,0.35850134644454745
sub-02,sub-30,CI,4,0.6566523605150214,0.5656347336086865,0.0,0.0,0.26180257510729615,0.23837795490156005
sub-02,sub-30,MO,4,0.12017167381974249,0.10755795808643673,0.0,0.0,0.9055793991416309,0.8946857301972654
sub-02,sub-43,SP,4,0.2832618025751073,0.1250520332438601,0.1072961373390558,0.11670807921090279,0.759656652360515,0.72271099951058
sub-02,sub-43,CI,4,0.012875536480686695,0.01675371011944775,0.09012875536480687,0.03765285739534666,0.6351931330472103,0.6341019144776757
sub-02,sub-43,MO,4,0.30472103004291845,0.3845934197500265,0.0815450643776824,0.06474245690147314,0.30042918454935624,0.37229655810822176
sub-19,sub-01,SP,4,0.23605150214592274,0.14531891530131652,0.33047210300429186,0.3233190271816881,0.44635193133047213,0.42418226231837514
sub-19,sub-01,CI,4,0.3133047210300429,0.22472579876013354,0.45064377682403434,0.36742571511926714,0.5965665236051502,0.6344236952111084
sub-19,sub-01,MO,4,0.22746781115879827,0.0870454439813452,0.33476394849785407,0.28812518437372914,0.22746781115879827,0.11761750235528107
sub-19,sub-02,SP,4,0.034334763948497854,0.029183221132207338,0.2875536480686695,0.2936269986017349,0.296137339055794,0.2904176295807197
sub-19,sub-02,CI,4,0.18454935622317598,0.16224119228411074,0.31759656652360513,0.26744974023040435,0.33476394849785407,0.33813522671321977
sub-19,sub-02,MO,4,0.07725321888412018,0.04613225393080162,0.004291845493562232,0.0029389811532002236,0.48068669527896996,0.43566688448703084
sub-19,sub-25,SP,4,0.19742489270386265,0.19876196764608778,0.26609442060085836,0.2582234060067794,0.34334763948497854,0.3439878212583824
sub-19,sub-25,CI,4,0.15021459227467812,0.07960089505153882,0.008583690987124463,0.013333888912038003,0.3605150214592275,0.3295970789827685
sub-19,sub-25,MO,4,0.004291845493562232,0.001650709805216243,0.004291845493562232,0.0026456581809630197,0.51931330472103,0.5047686278249848
sub-19,sub-30,SP,4,0.8927038626609443,0.8639333674368136,0.008583690987124463,0.016883623594509276,0.26180257510729615,0.26813069765984776
sub-19,sub-30,CI,4,0.008583690987124463,0.006899041354137419,0.4291845493562232,0.4233225988929626,0.017167381974248927,0.021397026808484168
sub-19,sub-30,MO,4,0.3648068669527897,0.3364507071949977,0.5021459227467812,0.5169016963008379,0.5064377682403434,0.5723828560500702
sub-19,sub-43,SP,4,0.36909871244635195,0.402298067534119,0.0,0.0,0.012875536480686695,0.018651796418432332
sub-19,sub-43,CI,4,0.18025751072961374,0.14496810860573933,0.0,0.0,0.22746781115879827,0.26182298083000993
sub-19,sub-43,MO,4,0.7896995708154506,0.6986654124287142,0.017167381974248927,0.015957899632691112,0.40772532188841204,0.48075075267439626
sub-25,sub-01,SP,4,0.13733905579399142,0.08110462514367447,0.9227467811158798,0.8958962047558,0.26609442060085836,0.26415274313811293
sub-25,sub-01,CI,4,0.5150214592274678,0.48309830369916207,0.36909871244635195,0.3833732482868186,0.5150214592274678,0.4907027622765602
sub-25,sub-01,MO,4,0.24034334763948498,0.11378603071489309,0.004291845493562232,0.002825687095140351,0.06866952789699571,0.020730423516074174
sub-25,sub-02,SP,4,0.017167381974248927,0.005074103046576038,0.20600858369098712,0.18869781148026085,0.5364806866952789,0.5584790724537401
sub-25,sub-02,CI,4,0.5150214592274678,0.45042411627495765,0.30042918454935624,0.23677728365488288,0.9184549356223176,0.9208873087738941
sub-25,sub-02,MO,4,0.18454935622317598,0.08455848780933246,0.759656652360515,0.6905179845304875,0.759656652360515,0.6758679327348854
sub-25,sub-19,SP,4,0.2446351931330472,0.1584568864611783,0.3905579399141631,0.39275433763457107,0.4592274678111588,0.4551766029809663
sub-25,sub-19,CI,4,0.0,0.0,0.12017167381974249,0.08384994436496583,0.7081545064377682,0.7162212493118093
sub-25,sub-19,MO,4,0.19313304721030042,0.12484106316853444,0.02145922746781116,0.01643386656262193,0.26180257510729615,0.2471441247930302
sub-25,sub-30,SP,4,0.4978540772532189,0.3395108033990432,0.004291845493562232,0.00638412017167382,0.9957081545064378,0.9957641279421038
sub-25,sub-30,CI,4,0.2575107296137339,0.15592400170669876,0.012875536480686695,0.007143846047348746,0.7339055793991416,0.7566337794964224
sub-25,sub-30,MO,4,0.721030042918455,0.6222183631447071,0.0,0.0,0.927038626609442,0.9016520912922659
sub-25,sub-43,SP,4,0.08583690987124463,0.03524429411931899,0.38626609442060084,0.2800539231869704,0.703862660944206,0.7057416778767108
sub-25,sub-43,CI,4,0.6394849785407726,0.5231006701302613,0.004291845493562232,0.0021659780995547714,0.24892703862660945,0.28820640888300575
sub-25,sub-43,MO,4,0.0,0.0,0.06866952789699571,0.017658906525354394,0.19742489270386265,0.20065005359337576
sub-30,sub-01,SP,4,0.4248927038626609,0.3147353361945638,0.02575107296137339,0.03818999312561544,0.22317596566523606,0.2249955924663635
sub-30,sub-01,CI,4,0.463519313304721,0.3182157700604264,0.04291845493562232,0.02927499863128572,0.5579399141630901,0.5607117777216476
sub-30,sub-01,MO,4,0.06866952789699571,0.008824999569091817,0.944206008583691,0.9466934651179868,0.10300429184549356,0.05930389965535704
sub-30,sub-02,SP,4,0.10300429184549356,0.024047694594278652,0.2317596566523605,0.16786637996502296,0.5536480686695279,0.5921680484098846
sub-30,sub-02,CI,4,0.2145922746781116,0.07977407980598945,0.034334763948497854,0.02767326966377465,0.1459227467811159,0.13212224359923044
sub-30,sub-02,MO,4,0.19742489270386265,0.06557072248648146,0.008583690987124463,0.007483217783646969,0.5965665236051502,0.5817179524778006
sub-30,sub-19,SP,4,0.2532188841201717,0.17781497681209527,0.2446351931330472,0.17005129278760597,0.27467811158798283,0.31628516928946115
sub-30,sub-19,CI,4,0.12446351931330472,0.030500941491798,0.1072961373390558,0.06879937396880578,0.02575107296137339,0.02283661044016369
sub-30,sub-19,MO,4,0.22746781115879827,0.08430625168822593,0.47639484978540775,0.38739800971560634,0.6781115879828327,0.608456572223492
sub-30,sub-25,SP,4,0.030042918454935622,0.028222135518272854,0.012875536480686695,0.017353983952229896,0.9785407725321889,0.97868956579506
sub-30,sub-25,CI,4,0.33905579399141633,0.21527351999455002,0.012875536480686695,0.014207488530412905,0.6008583690987125,0.5732245295454944
sub-30,sub-25,MO,4,0.3776824034334764,0.2070782025055821,0.004291845493562232,0.006437768240343348,0.7339055793991416,0.7765348156119983
sub-30,sub-43,SP,4,0.13304721030042918,0.042086362441972495,0.41630901287553645,0.40211186048095915,0.6351931330472103,0.6633153150603994
sub-30,sub-43,CI,4,0.030042918454935622,0.013519313304721031,0.21888412017167383,0.22513795217657878,0.5278969957081545,0.5274452224983058
sub-30,sub-43,MO,4,0.11158798283261803,0.02240376489303528,0.0,0.0,0.5321888412017167,0.5755148652027168
sub-43,sub-01,SP,4,0.0,0.0,0.0,0.0,0.47639484978540775,0.4417677323192021
sub-43,sub-01,CI,4,0.13304721030042918,0.08123809027355447,0.017167381974248927,0.02241297091082499,0.2703862660944206,0.2625049029703462
sub-43,sub-01,MO,4,0.22746781115879827,0.08430625168822593,0.0,0.0,0.02145922746781116,0.029101531648376085
sub-43,sub-02,SP,4,0.21030042918454936,0.23229838202812142,0.12446351931330472,0.12709641699603147,0.5278969957081545,0.5405626835491216
sub-43,sub-02,CI,4,0.12017167381974249,0.025783960666304902,0.02145922746781116,0.013496369476610792,0.45493562231759654,0.42976980101443624
sub-43,sub-02,MO,4,0.2703862660944206,0.11509685651316555,0.22746781115879827,0.16654972107805013,0.19313304721030042,0.14205780899579923
sub-43,sub-19,SP,4,0.017167381974248927,0.01640776330282198,0.0,0.0,0.07725321888412018,0.04530639904482236
sub-43,sub-19,CI,4,0.11587982832618025,0.036617245415528674,0.012875536480686695,0.005869729866195404,0.23605150214592274,0.25581604632033816
sub-43,sub-19,MO,4,0.47639484978540775,0.30744086236151313,0.4892703862660944,0.3990698656545002,0.463519313304721,0.4078005716371083
sub-43,sub-25,SP,4,0.02575107296137339,0.0067954220314735345,0.5064377682403434,0.5411561029213576,0.2703862660944206,0.24969499128127148
sub-43,sub-25,CI,4,0.4892703862660944,0.42738189268075166,0.02575107296137339,0.01881356928684814,0.351931330472103,0.290145199005855
sub-43,sub-25,MO,4,0.19313304721030042,0.06252508722635625,0.0,0.0,0.21888412017167383,0.26030029180153097
sub-43,sub-30,SP,4,0.2145922746781116,0.11773373411990377,0.4206008583690987,0.41638054363376253,0.23605150214592274,0.22097770333926514
sub-43,sub-30,CI,4,0.2918454935622318,0.17313781302507047,0.4678111587982833,0.46359664385415456,0.41201716738197425,0.4117982180148912
sub-43,sub-30,MO,4,0.20600858369098712,0.07063151440833844,0.017167381974248927,0.03130522595304216,0.5236051502145923,0.5859165750159541
sub-01,sub-02,SP,5,0.4892703862660944,0.47848732489216933,0.12017167381974249,0.08101461156387134,0.1459227467811159,0.14723881557694599
sub-01,sub-02,CI,5,0.2145922746781116,0.08190544835042426,0.33047210300429186,0.2575875068139765,0.7811158798283262,0.7792574524961212
sub-01,sub-02,MO,5,0.22317596566523606,0.09591430285171879,0.39914163090128757,0.36392889567514025,0.5665236051502146,0.511755770023483
sub-01,sub-19,SP,5,0.2446351931330472,0.09616693799023235,0.5879828326180258,0.5264955767714812,0.4721030042918455,0.47680326186673644
sub-01,sub-19,CI,5,0.13304721030042918,0.046883605867273616,0.34334763948497854,0.37670403040836825,0.4334763948497854,0.3751606817766021
sub-01,sub-19,MO,5,0.0944206008583691,0.016551818477164304,0.0,0.0,0.22746781115879827,0.26503355549338886
sub-01,sub-25,SP,5,0.22317596566523606,0.15605537448772142,0.008583690987124463,0.010234400792340708,0.5579399141630901,0.5740148263753414
sub-01,sub-25,CI,5,0.33047210300429186,0.22123655431249664,0.6652360515021459,0.6183798693524425,0.8540772532188842,0.8487400549243512
sub-01,sub-25,MO,5,0.02145922746781116,0.001446689492211988,0.4334763948497854,0.43102178623131426,0.463519313304721,0.5249218432543711
sub-01,sub-30,SP,5,0.5107296137339056,0.3525426567570397,0.2575107296137339,0.25692790420889383,0.7639484978540773,0.7783611138836214
sub-01,sub-30,CI,5,0.48068669527896996,0.379581595072119,0.17167381974248927,0.18874566085241187,0.8841201716738197,0.8530226330655515
sub-01,sub-30,MO,5,0.12446351931330472,0.06916110491387949,0.012875536480686695,0.003269977518904557,0.3605150214592275,0.43737256494591736
sub-01,sub-43,SP,5,0.2875536480686695,0.23411909776487966,0.012875536480686695,0.018216622995603848,0.17167381974248927,0.2356926908125815
sub-01,sub-43,CI,5,0.2317596566523605,0.10978088999322341,0.5236051502145923,0.3825258339346788,0.4592274678111588,0.47897454491259217
sub-01,sub-43,MO,5,0.13733905579399142,0.039075547255194215,0.19742489270386265,0.14946088520191342,0.2145922746781116,0.2336370253243983
sub-02,sub-01,SP,5,0.3261802575107296,0.16045112990819063,0.4206008583690987,0.35050071530758226,0.4248927038626609,0.45742836086183725
sub-02,sub-01,CI,5,0.15021459227467812,0.08993268786250355,0.2703862660944206,0.2863725838200652,0.871244635193133,0.8433127967287388
sub-02,sub-01,MO,5,0.5021459227467812,0.4000613120784795,0.3090128755364807,0.3208734189952444,0.33905579399141633,0.3692935003770964
sub-02,sub-19,SP,5,0.2317596566523605,0.107888116027823,0.012875536480686695,0.009088613986367079,0.5493562231759657,0.5772073613275329
sub-02,sub-19,CI,5,0.6351931330472103,0.5891479073746809,0.44206008583690987,0.3710836909871245,0.6394849785407726,0.637096170572242
sub-02,sub-19,MO,5,0.08583690987124463,0.08797779518912362,0.02145922746781116,0.017589671992691798,0.4206008583690987,0.38914545348114005
sub-02,sub-25,SP,5,0.18025751072961374,0.062311238276903505,0.4334763948497854,0.4379548423213286,0.3648068669527897,0.35742020231490235
sub-02,sub-25,CI,5,0.16738197424892703,0.20516668649395578,0.6523605150214592,0.6387229545702524,0.9742489270386266,0.9741187360733844
sub-02,sub-25,MO,5,0.008583690987124463,0.010002324914124654,0.02145922746781116,0.0023199164830066117,0.9699570815450643,0.9651940573210525
sub-02,sub-30,SP,5,0.16738197424892703,0.047999242615501134,0.0,0.0,0.3218884120171674,0.2228344016498523
sub-02,sub-30,CI,5,0.017167381974248927,0.006893256812824484,0.11587982832618025,0.14429728203737743,0.0,0.0
sub-02,sub-30,MO,5,0.1630901287553648,0.2379654836627562,0.004291845493562232,0.007966898820384982,0.7296137339055794,0.7768571198201821
sub-02,sub-43,SP,5,0.2832618025751073,0.13259063099260343,0.41630901287553645,0.4041161452089644,0.6609442060085837,0.6482309144660743
sub-02,sub-43,CI,5,0.18025751072961374,0.20278969957081547,0.0,0.0,0.43776824034334766,0.43197260881909466
sub-02,sub-43,MO,5,0.26180257510729615,0.33032532367296313,0.11158798283261803,0.06826558949760161,0.26609442060085836,0.3164898990273877
sub-19,sub-01,SP,5,0.008583690987124463,0.009866311479453403,0.22746781115879827,0.1617120800044641,0.4721030042918455,0.4563015057223334
sub-19,sub-01,CI,5,0.24034334763948498,0.18681860786345025,0.4034334763948498,0.39318953770897447,0.38197424892703863,0.35670927290859267
sub-19,sub-01,MO,5,0.27467811158798283,0.1284312900819075,0.1630901287553648,0.16742284896791332,0.2317596566523605,0.12440399302351883
sub-19,sub-02,SP,5,0.1072961373390558,0.12354970327345545,0.012875536480686695,0.008122396740187322,0.3090128755364807,0.2706948511014072
sub-19,sub-02,CI,5,0.02575107296137339,0.019389237489713135,0.33047210300429186,0.28215420485276294,0.4678111587982833,0.4592539136842319
sub-19,sub-02,MO,5,0.4592274678111588,0.3848246018515234,0.055793991416309016,0.056883983922610536,0.5450643776824035,0.4990476550077823
sub-19,sub-25,SP,5,0.33905579399141633,0.2512525007267069,0.4721030042918455,0.4763481992909125,0.33905579399141633,0.33905579399141633
sub-19,sub-25,CI,5,0.27467811158798283,0.21432775608627821,0.37339055793991416,0.34353001675778055,0.351931330472103,0.2876352864340362
sub-19,sub-25,MO,5,0.08583690987124463,0.030656039239730225,0.19742489270386265,0.20028612303290413,0.4248927038626609,0.4699211298603324
sub-19,sub-30,SP,5,0.5278969957081545,0.47029609196317296,0.2575107296137339,0.2554528901973303,0.26609442060085836,0.2712042047645705
sub-19,sub-30,CI,5,0.055793991416309016,0.058463873191721555,0.1888412017167382,0.17114293342469514,0.008583690987124463,0.01080754078211775
sub-19,sub-30,MO,5,0.2703862660944206,0.18897022808648906,0.004291845493562232,0.003614185678789248,0.8025751072961373,0.7944462679441451
sub-19,sub-43,SP,5,0.017167381974248927,0.010341831498413882,0.004291845493562232,0.005665236051502146,0.1888412017167382,0.16536879583101993
sub-19,sub-43,CI,5,0.24892703862660945,0.0995708154506438,0.4334763948497854,0.3367778144602179,0.351931330472103,0.39116882303185996
sub-19,sub-43,MO,5,0.7167381974248928,0.6127861639543907,0.004291845493562232,0.006551802782442827,0.5836909871244635,0.6210314879842778
sub-25,sub-01,SP,5,0.4248927038626609,0.2672281156368937,0.004291845493562232,0.005432715814635737,0.31759656652360513,0.3140220691357667
sub-25,sub-01,CI,5,0.02575107296137339,0.02445051372089999,0.8497854077253219,0.8442909704536098,0.9184549356223176,0.9141324812876144
sub-25,sub-01,MO,5,0.008583690987124463,0.00391406399990091,0.23605150214592274,0.22950783122456941,0.30042918454935624,0.2531916831278722
sub-25,sub-02,SP,5,0.1072961373390558,0.038444818564800545,0.30472103004291845,0.3093024851578328,0.49356223175965663,0.5121114236576749
sub-25,sub-02,CI,5,0.24892703862660945,0.1923553254770778,0.6437768240343348,0.5517889708631804,0.8969957081545065,0.8993721925528736
sub-25,sub-02,MO,5,0.012875536480686695,0.012127924685033917,0.06437768240343347,0.04419960284414836,0.7725321888412017,0.6867133093505114
sub-25,sub-19,SP,5,0.0,0.0,0.4206008583690987,0.41440695379772113,0.36909871244635195,0.3735350920072181
sub-25,sub-19,CI,5,0.16738197424892703,0.11883603915559679,0.21888412017167383,0.21333749649215183,0.3948497854077253,0.44024150723794275
sub-25,sub-19,MO,5,0.4206008583690987,0.2676176745194777,0.47639484978540775,0.4388367495948569,0.2317596566523605,0.14589503714036506
sub-25,sub-30,SP,5,0.26180257510729615,0.147200081749438,0.6437768240343348,0.559475571756129,0.9957081545064378,0.9957641279421038
sub-25,sub-30,CI,5,0.2575107296137339,0.20229427516481077,0.5793991416309013,0.6112101575425294,0.6909871244635193,0.699321427969192
sub-25,sub-30,MO,5,0.26180257510729615,0.31507045640852804,0.004291845493562232,0.005809921847180315,0.9012875536480687,0.8819003351565398
sub-25,sub-43,SP,5,0.12017167381974249,0.0374404209890655,0.4291845493562232,0.3132277562581724,0.6137339055793991,0.6635615814800365
sub-25,sub-43,CI,5,0.22317596566523606,0.1193218034249777,0.055793991416309016,0.06514674142251109,0.2918454935622318,0.31276928070667026
sub-25,sub-43,MO,5,0.06437768240343347,0.011921793037672868,0.09871244635193133,0.02467811158798283,0.13304721030042918,0.10684022701190082
sub-30,sub-01,SP,5,0.5965665236051502,0.5333695228078509,0.19313304721030042,0.18939051686962238,0.6351931330472103,0.6555855112624551
sub-30,sub-01,CI,5,0.3948497854077253,0.22840541432816108,0.3133047210300429,0.2726518757932917,0.6394849785407726,0.6102884769009924
sub-30,sub-01,MO,5,0.06866952789699571,0.008824999569091817,0.2575107296137339,0.3332491795001262,0.06866952789699571,0.018465755400872794
sub-30,sub-02,SP,5,0.12875536480686695,0.03029537995455693,0.017167381974248927,0.023123412455110803,0.45493562231759654,0.5320396859877151
sub-30,sub-02,CI,5,0.21888412017167383,0.09319435928877988,0.030042918454935622,0.03285623344353862,0.012875536480686695,0.015539149366695213
sub-30,sub-02,MO,5,0.19742489270386265,0.06510068146507299,0.012875536480686695,0.01352394479266372,0.5364806866952789,0.5078212451544886
sub-30,sub-19,SP,5,0.24892703862660945,0.10492731943940048,0.4291845493562232,0.3575417337304308,0.33047210300429186,0.3481623838756994
sub-30,sub-19,CI,5,0.13304721030042918,0.03124593575237352,0.012875536480686695,0.013995660991369147,0.034334763948497854,0.027230675860882285
sub-30,sub-19,MO,5,0.22746781115879827,0.08430625168822593,0.0,0.0,0.49356223175965663,0.4652121877935356
sub-30,sub-25,SP,5,0.39914163090128757,0.22984626423417798,0.48068669527896996,0.4870270412596435,0.9914163090128756,0.9914694688786957
sub-30,sub-25,CI,5,0.34334763948497854,0.175513170343759,0.5965665236051502,0.5745440618205986,0.6824034334763949,0.6951926448639248
sub-30,sub-25,MO,5,0.3776824034334764,0.2070782025055821,0.0,0.0,0.6137339055793991,0.611498720439147
sub-30,sub-43,SP,5,0.13304721030042918,0.031364741591736155,0.3948497854077253,0.4009602095002546,0.5708154506437768,0.628892661120641
sub-30,sub-43,CI,5,0.09012875536480687,0.03832246291102024,0.004291845493562232,0.004101940825705495,0.5622317596566524,0.5525143965973379
sub-30,sub-43,MO,5,0.11158798283261803,0.02240376489303528,0.6738197424892703,0.6738197424892703,0.4592274678111588,0.5157408225973527
sub-43,sub-01,SP,5,0.38626609442060084,0.2916329108584255,0.004291845493562232,0.008415383320710257,0.060085836909871244,0.015021459227467811
sub-43,sub-01,CI,5,0.24892703862660945,0.20048075436645454,0.9055793991416309,0.8955231916605307,0.33905579399141633,0.35279892861638623
sub-43,sub-01,MO,5,0.22746781115879827,0.08430625168822593,0.41201716738197425,0.44294864148362006,0.2317596566523605,0.18704837071568453
sub-43,sub-02,SP,5,0.12875536480686695,0.03192281772071081,0.721030042918455,0.7312452864870902,0.6437768240343348,0.6028472046901736
sub-43,sub-02,CI,5,0.05150214592274678,0.0749269664947524,0.0,0.0,0.38626609442060084,0.3762171930231565
sub-43,sub-02,MO,5,0.2703862660944206,0.11509685651316555,0.19742489270386265,0.11495626663769218,0.15450643776824036,0.12117897812623846
sub-43,sub-19,SP,5,0.26180257510729615,0.18054014445723854,0.004291845493562232,0.005150214592274678,0.11158798283261803,0.09988319881763719
sub-43,sub-19,CI,5,0.04721030042918455,0.04434907010014306,0.12446351931330472,0.08249210928815331,0.296137339055794,0.318671712824465
sub-43,sub-19,MO,5,0.47639484978540775,0.35371122626207535,0.017167381974248927,0.0053954629061925205,0.47639484978540775,0.41637660099354534
sub-43,sub-25,SP,5,0.09012875536480687,0.03306840247207543,0.7339055793991416,0.716558836717699,0.2918454935622318,0.2329663716182272
sub-43,sub-25,CI,5,0.0,0.0,0.017167381974248927,0.01881356928684814,0.3261802575107296,0.2509685170992485
sub-43,sub-25,MO,5,0.19313304721030042,0.06252508722635625,0.3648068669527897,0.3436991419824038,0.21888412017167383,0.21304311560193806
sub-43,sub-30,SP,5,0.012875536480686695,0.017021895686331563,0.648068669527897,0.6626858882652874,0.24034334763948498,0.1312777377483997
sub-43,sub-30,CI,5,0.2446351931330472,0.14048357625462116,0.060085836909871244,0.04532791205481515,0.5150214592274678,0.5570606808739207
sub-43,sub-30,MO,5,0.20600858369098712,0.07038015670581767,0.22746781115879827,0.18873180888342733,0.33905579399141633,0.3327580070375089
sub-01,sub-02,SP,6,0.13304721030042918,0.0392457060629638,0.012875536480686695,0.006138337159397145,0.44206008583690987,0.40710396945289296
sub-01,sub-02,CI,6,0.05150214592274678,0.0411345828477935,0.6394849785407726,0.5721077010763252,0.6351931330472103,0.6397296107596536
sub-01,sub-02,MO,6,0.1459227467811159,0.056379243074522044,0.4678111587982833,0.48444977975177833,0.43776824034334766,0.39631327396560234
